,demand_forecast
2023-03-06 11:00:00,12554.662
2023-03-06 12:00:00,12573.675
2023-03-06 13:00:00,12566.948
2023-03-06 14:00:00,12313.444
2023-03-06 15:00:00,12204.499
2023-03-06 16:00:00,12265.698
2023-03-06 17:00:00,12564.134
2023-03-06 18:00:00,12729.735
2023-03-06 19:00:00,12718.072
2023-03-06 20:00:00,11915.467
2023-03-06 21:00:00,11338.244
2023-03-06 22:00:00,10680.89
2023-03-06 23:00:00,9832.452
2023-03-07 00:00:00,9529.134
2023-03-07 01:00:00,9248.232
2023-03-07 02:00:00,8995.49
2023-03-07 03:00:00,9289.781
2023-03-07 04:00:00,9556.028
2023-03-07 05:00:00,10543.173
2023-03-07 06:00:00,11407.4
2023-03-07 07:00:00,11984.257
2023-03-07 08:00:00,12424.47
2023-03-07 09:00:00,12609.46
2023-03-07 10:00:00,13051.161
2023-03-07 11:00:00,13249.113
2023-03-07 12:00:00,13280.363
2023-03-07 13:00:00,13170.681
2023-03-07 14:00:00,12777.941
2023-03-07 15:00:00,12393.0
2023-03-07 16:00:00,12419.741
2023-03-07 17:00:00,12849.1
2023-03-07 18:00:00,13247.675
2023-03-07 19:00:00,13241.421
2023-03-07 20:00:00,12309.274
2023-03-07 21:00:00,11879.698
2023-03-07 22:00:00,11140.469
2023-03-07 23:00:00,10541.66
2023-03-08 00:00:00,9964.409
2023-03-08 01:00:00,9100.99
2023-03-08 02:00:00,8882.196
2023-03-08 03:00:00,9036.765
2023-03-08 04:00:00,9523.964
2023-03-08 05:00:00,10368.913
2023-03-08 06:00:00,11236.758
2023-03-08 07:00:00,11974.438
2023-03-08 08:00:00,12574.953
2023-03-08 09:00:00,12662.371
2023-03-08 10:00:00,12862.936
2023-03-08 11:00:00,12931.725
2023-03-08 12:00:00,12922.544
2023-03-08 13:00:00,12763.889
2023-03-08 14:00:00,12460.832
2023-03-08 15:00:00,12230.634
2023-03-08 16:00:00,12235.892
2023-03-08 17:00:00,12431.808
2023-03-08 18:00:00,12607.012
2023-03-08 19:00:00,12469.184
2023-03-08 20:00:00,11914.747
2023-03-08 21:00:00,11295.91
2023-03-08 22:00:00,10635.886
2023-03-08 23:00:00,10019.745
2023-03-09 00:00:00,9717.482
2023-03-09 01:00:00,9106.786
2023-03-09 02:00:00,8958.096
2023-03-09 03:00:00,9059.531
2023-03-09 04:00:00,9633.517
2023-03-09 05:00:00,10497.405
2023-03-09 06:00:00,11312.275
2023-03-09 07:00:00,11996.968
2023-03-09 08:00:00,12555.623
2023-03-09 09:00:00,12559.129
2023-03-09 10:00:00,12650.197
2023-03-09 11:00:00,12683.059
2023-03-09 12:00:00,12641.131
2023-03-09 13:00:00,12453.838
2023-03-09 14:00:00,12219.981
2023-03-09 15:00:00,12058.05
2023-03-09 16:00:00,11981.115
2023-03-09 17:00:00,12195.191
2023-03-09 18:00:00,12449.878
2023-03-09 19:00:00,12368.113
2023-03-09 20:00:00,11631.253
2023-03-09 21:00:00,10972.948
2023-03-09 22:00:00,10562.124
2023-03-09 23:00:00,9841.648
2023-03-10 00:00:00,9451.707
2023-03-10 01:00:00,8938.21
2023-03-10 02:00:00,8906.848
2023-03-10 03:00:00,8949.615
2023-03-10 04:00:00,9558.661
2023-03-10 05:00:00,10459.396
2023-03-10 06:00:00,11231.72
2023-03-10 07:00:00,11893.278
2023-03-10 08:00:00,12278.149
2023-03-10 09:00:00,12266.593
2023-03-10 10:00:00,12395.972
2023-03-10 11:00:00,12392.194
2023-03-10 12:00:00,12237.653
2023-03-10 13:00:00,11946.247
2023-03-10 14:00:00,11721.213
2023-03-10 15:00:00,11581.678
2023-03-10 16:00:00,11500.141
2023-03-10 17:00:00,11697.494
2023-03-10 18:00:00,11895.304
2023-03-10 19:00:00,11833.844
2023-03-10 20:00:00,11046.379
2023-03-10 21:00:00,10301.243
2023-03-10 22:00:00,9912.73
2023-03-10 23:00:00,9254.802
2023-03-11 00:00:00,8400.267
2023-03-11 01:00:00,8248.131
2023-03-11 02:00:00,8143.691
2023-03-11 03:00:00,8134.0527
2023-03-11 04:00:00,8224.532
2023-03-11 05:00:00,8249.911
2023-03-11 06:00:00,8777.809
2023-03-11 07:00:00,9288.736
2023-03-11 08:00:00,9946.381
2023-03-11 09:00:00,10068.513
2023-03-11 10:00:00,10223.508
2023-03-11 11:00:00,10278.166
2023-03-11 12:00:00,10224.959
2023-03-11 13:00:00,9920.493
2023-03-11 14:00:00,9824.341
2023-03-11 15:00:00,9629.309
2023-03-11 16:00:00,9647.543
2023-03-11 17:00:00,9905.867
2023-03-11 18:00:00,10356.418
2023-03-11 19:00:00,10181.655
2023-03-11 20:00:00,9759.29
2023-03-11 21:00:00,9185.556
2023-03-11 22:00:00,8906.8955
2023-03-11 23:00:00,8446.244
2023-03-12 00:00:00,7656.6313
2023-03-12 01:00:00,7407.8223
2023-03-12 02:00:00,7399.89
2023-03-12 03:00:00,7385.8833
2023-03-12 04:00:00,7506.3394
2023-03-12 05:00:00,7732.397
2023-03-12 06:00:00,8152.773
2023-03-12 07:00:00,8721.517
2023-03-12 08:00:00,9247.669
2023-03-12 09:00:00,9477.213
2023-03-12 10:00:00,9684.946
2023-03-12 11:00:00,9739.221
2023-03-12 12:00:00,9622.971
2023-03-12 13:00:00,9480.011
2023-03-12 14:00:00,9350.597
2023-03-12 15:00:00,9292.84
2023-03-12 16:00:00,9308.024
2023-03-12 17:00:00,9520.163
2023-03-12 18:00:00,9869.183
2023-03-12 19:00:00,9798.692
2023-03-12 20:00:00,9565.524
2023-03-12 21:00:00,9214.307
2023-03-12 22:00:00,8890.98
2023-03-12 23:00:00,8487.749
2023-03-13 00:00:00,8014.6055
2023-03-13 01:00:00,7973.0977
2023-03-13 02:00:00,8047.224
2023-03-13 03:00:00,8089.089
2023-03-13 04:00:00,8596.271
2023-03-13 05:00:00,9614.023
2023-03-13 06:00:00,10575.927
2023-03-13 07:00:00,11585.018
2023-03-13 08:00:00,11923.967
2023-03-13 09:00:00,12083.916
2023-03-13 10:00:00,12425.764
2023-03-13 11:00:00,12533.811
2023-03-13 12:00:00,12535.882
2023-03-13 13:00:00,12477.826
2023-03-13 14:00:00,12342.482
2023-03-13 15:00:00,12192.087
2023-03-13 16:00:00,12232.402
2023-03-13 17:00:00,12521.413
2023-03-13 18:00:00,12698.414
2023-03-13 19:00:00,12656.945
2023-03-13 20:00:00,11959.361
2023-03-13 21:00:00,11323.225
2023-03-13 22:00:00,10698.719
2023-03-13 23:00:00,9607.711
2023-03-14 00:00:00,9394.512
2023-03-14 01:00:00,9092.932
2023-03-14 02:00:00,8888.519
2023-03-14 03:00:00,9091.208
2023-03-14 04:00:00,9343.565
2023-03-14 05:00:00,10332.65
2023-03-14 06:00:00,11316.373
2023-03-14 07:00:00,12002.14
2023-03-14 08:00:00,12309.176
2023-03-14 09:00:00,12505.3125
2023-03-14 10:00:00,12921.682
2023-03-14 11:00:00,13139.476
2023-03-14 12:00:00,13127.656
2023-03-14 13:00:00,13128.138
2023-03-14 14:00:00,12801.838
2023-03-14 15:00:00,12420.794
2023-03-14 16:00:00,12445.877
2023-03-14 17:00:00,12899.801
2023-03-14 18:00:00,13100.814
2023-03-14 19:00:00,13079.728
2023-03-14 20:00:00,12363.186
2023-03-14 21:00:00,11896.521
2023-03-14 22:00:00,11256.181
2023-03-14 23:00:00,10512.968
2023-03-15 00:00:00,9912.056
2023-03-15 01:00:00,8989.366
2023-03-15 02:00:00,8827.415
2023-03-15 03:00:00,8885.916
2023-03-15 04:00:00,9239.398
2023-03-15 05:00:00,10138.309
2023-03-15 06:00:00,11163.157
2023-03-15 07:00:00,11966.746
2023-03-15 08:00:00,12451.541
2023-03-15 09:00:00,12576.29
2023-03-15 10:00:00,12695.977
2023-03-15 11:00:00,12774.212
2023-03-15 12:00:00,12767.265
2023-03-15 13:00:00,12704.03
2023-03-15 14:00:00,12371.131
2023-03-15 15:00:00,12210.148
2023-03-15 16:00:00,12212.955
2023-03-15 17:00:00,12401.333
2023-03-15 18:00:00,12590.733
2023-03-15 19:00:00,12512.838
2023-03-15 20:00:00,12007.241
2023-03-15 21:00:00,11474.609
2023-03-15 22:00:00,10878.801
2023-03-15 23:00:00,10316.863
2023-03-16 00:00:00,9816.209
2023-03-16 01:00:00,9123.924
2023-03-16 02:00:00,8965.09
2023-03-16 03:00:00,9115.932
2023-03-16 04:00:00,9547.015
2023-03-16 05:00:00,10563.569
2023-03-16 06:00:00,11267.085
2023-03-16 07:00:00,12054.469
2023-03-16 08:00:00,12532.594
2023-03-16 09:00:00,12612.351
2023-03-16 10:00:00,12684.543
2023-03-16 11:00:00,12763.91
2023-03-16 12:00:00,12705.681
2023-03-16 13:00:00,12498.456
2023-03-16 14:00:00,12274.912
2023-03-16 15:00:00,12143.788
2023-03-16 16:00:00,12099.822
2023-03-16 17:00:00,12392.131
2023-03-16 18:00:00,12601.961
2023-03-16 19:00:00,12531.86
2023-03-16 20:00:00,11966.246
2023-03-16 21:00:00,11469.564
2023-03-16 22:00:00,10948.279
2023-03-16 23:00:00,10231.832
2023-03-17 00:00:00,9664.851
2023-03-17 01:00:00,9130.227
2023-03-17 02:00:00,9040.14
2023-03-17 03:00:00,9095.504
2023-03-17 04:00:00,9676.284
2023-03-17 05:00:00,10661.704
2023-03-17 06:00:00,11335.073
2023-03-17 07:00:00,12132.425
2023-03-17 08:00:00,12486.167
2023-03-17 09:00:00,12510.086
2023-03-17 10:00:00,12612.248
2023-03-17 11:00:00,12660.032
2023-03-17 12:00:00,12572.385
2023-03-17 13:00:00,12279.035
2023-03-17 14:00:00,11940.121
2023-03-17 15:00:00,11910.217
2023-03-17 16:00:00,11886.719
2023-03-17 17:00:00,11943.859
2023-03-17 18:00:00,12217.981
2023-03-17 19:00:00,12202.677
2023-03-17 20:00:00,11451.461
2023-03-17 21:00:00,10992.064
2023-03-17 22:00:00,10432.855
2023-03-17 23:00:00,9701.764
2023-03-18 00:00:00,8756.744
2023-03-18 01:00:00,8418.301
2023-03-18 02:00:00,8271.884
2023-03-18 03:00:00,8256.206
2023-03-18 04:00:00,8337.798
2023-03-18 05:00:00,8353.59
2023-03-18 06:00:00,8851.564
2023-03-18 07:00:00,9317.32
2023-03-18 08:00:00,10094.729
2023-03-18 09:00:00,10152.668
2023-03-18 10:00:00,10157.59
2023-03-18 11:00:00,10363.418
2023-03-18 12:00:00,10266.596
2023-03-18 13:00:00,10186.738
2023-03-18 14:00:00,9934.429
2023-03-18 15:00:00,9731.345
2023-03-18 16:00:00,9682.435
2023-03-18 17:00:00,9945.3125
2023-03-18 18:00:00,10314.52
2023-03-18 19:00:00,10275.235
2023-03-18 20:00:00,9908.34
2023-03-18 21:00:00,9298.903
2023-03-18 22:00:00,9016.043
2023-03-18 23:00:00,8592.061
2023-03-19 00:00:00,7810.3374
2023-03-19 01:00:00,7623.143
2023-03-19 02:00:00,7479.86
2023-03-19 03:00:00,7438.468
2023-03-19 04:00:00,7469.552
2023-03-19 05:00:00,7681.748
2023-03-19 06:00:00,8128.373
2023-03-19 07:00:00,8709.438
2023-03-19 08:00:00,9209.754
2023-03-19 09:00:00,9418.534
2023-03-19 10:00:00,9631.781
2023-03-19 11:00:00,9747.315
2023-03-19 12:00:00,9634.269
2023-03-19 13:00:00,9535.396
2023-03-19 14:00:00,9376.14
2023-03-19 15:00:00,9335.826
2023-03-19 16:00:00,9344.636
2023-03-19 17:00:00,9542.757
2023-03-19 18:00:00,9841.584
2023-03-19 19:00:00,9850.537
2023-03-19 20:00:00,9654.517
2023-03-19 21:00:00,9216.119
2023-03-19 22:00:00,8922.586
2023-03-19 23:00:00,8557.493
2023-03-20 00:00:00,8144.5054
2023-03-20 01:00:00,7996.438
2023-03-20 02:00:00,8090.116
2023-03-20 03:00:00,8147.4673
2023-03-20 04:00:00,8602.742
2023-03-20 05:00:00,9502.775
2023-03-20 06:00:00,10554.086
2023-03-20 07:00:00,11504.455
2023-03-20 08:00:00,11946.361
2023-03-20 09:00:00,12119.389
2023-03-20 10:00:00,12393.424
2023-03-20 11:00:00,12512.246
2023-03-20 12:00:00,12522.707
2023-03-20 13:00:00,12504.915
2023-03-20 14:00:00,12314.761
2023-03-20 15:00:00,12219.472
2023-03-20 16:00:00,12246.484
2023-03-20 17:00:00,12522.098
2023-03-20 18:00:00,12682.194
2023-03-20 19:00:00,12679.961
2023-03-20 20:00:00,11918.371
2023-03-20 21:00:00,11243.039
2023-03-20 22:00:00,10654.737
2023-03-20 23:00:00,9752.673
2023-03-21 00:00:00,9265.393
2023-03-21 01:00:00,9061.12
2023-03-21 02:00:00,8896.751
2023-03-21 03:00:00,8993.043
2023-03-21 04:00:00,9167.528
2023-03-21 05:00:00,10025.51
2023-03-21 06:00:00,11097.831
2023-03-21 07:00:00,11864.235
2023-03-21 08:00:00,12262.458
2023-03-21 09:00:00,12362.581
2023-03-21 10:00:00,12905.896
2023-03-21 11:00:00,13138.365
2023-03-21 12:00:00,13140.512
2023-03-21 13:00:00,13073.995
2023-03-21 14:00:00,12766.801
2023-03-21 15:00:00,12403.389
2023-03-21 16:00:00,12432.383
2023-03-21 17:00:00,12910.696
2023-03-21 18:00:00,13105.552
2023-03-21 19:00:00,13020.206
2023-03-21 20:00:00,12397.879
2023-03-21 21:00:00,11880.48
2023-03-21 22:00:00,11289.412
2023-03-21 23:00:00,10444.818
2023-03-22 00:00:00,9685.246
2023-03-22 01:00:00,8894.489
2023-03-22 02:00:00,8750.433
2023-03-22 03:00:00,8777.433
2023-03-22 04:00:00,8982.862
2023-03-22 05:00:00,9800.455
2023-03-22 06:00:00,10856.336
2023-03-22 07:00:00,11734.535
2023-03-22 08:00:00,12244.354
2023-03-22 09:00:00,12353.841
2023-03-22 10:00:00,12551.248
2023-03-22 11:00:00,12592.611
2023-03-22 12:00:00,12575.001
2023-03-22 13:00:00,12533.053
2023-03-22 14:00:00,12342.909
2023-03-22 15:00:00,12208.32
2023-03-22 16:00:00,12211.127
2023-03-22 17:00:00,12447.022
2023-03-22 18:00:00,12555.296
2023-03-22 19:00:00,12464.226
2023-03-22 20:00:00,11940.227
2023-03-22 21:00:00,11494.465
2023-03-22 22:00:00,10975.085
2023-03-22 23:00:00,10216.741
2023-03-23 00:00:00,9718.58
2023-03-23 01:00:00,9089.866
2023-03-23 02:00:00,8892.729
2023-03-23 03:00:00,8918.718
2023-03-23 04:00:00,9388.239
2023-03-23 05:00:00,10443.117
2023-03-23 06:00:00,11045.691
2023-03-23 07:00:00,11954.501
2023-03-23 08:00:00,12440.929
2023-03-23 09:00:00,12479.962
2023-03-23 10:00:00,12629.39
2023-03-23 11:00:00,12681.943
2023-03-23 12:00:00,12650.275
2023-03-23 13:00:00,12439.136
2023-03-23 14:00:00,12231.735
2023-03-23 15:00:00,12132.483
2023-03-23 16:00:00,12132.846
2023-03-23 17:00:00,12356.684
2023-03-23 18:00:00,12550.208
2023-03-23 19:00:00,12480.987
2023-03-23 20:00:00,11904.736
2023-03-23 21:00:00,11575.509
2023-03-23 22:00:00,11002.997
2023-03-23 23:00:00,10274.754
2023-03-24 00:00:00,9650.47
2023-03-24 01:00:00,9161.831
2023-03-24 02:00:00,9057.661
2023-03-24 03:00:00,9086.706
2023-03-24 04:00:00,9451.109
2023-03-24 05:00:00,10649.372
2023-03-24 06:00:00,11177.085
2023-03-24 07:00:00,12062.023
2023-03-24 08:00:00,12464.638
2023-03-24 09:00:00,12502.805
2023-03-24 10:00:00,12628.384
2023-03-24 11:00:00,12700.149
2023-03-24 12:00:00,12610.538
2023-03-24 13:00:00,12349.651
2023-03-24 14:00:00,12043.729
2023-03-24 15:00:00,12022.639
2023-03-24 16:00:00,12010.508
2023-03-24 17:00:00,12108.743
2023-03-24 18:00:00,12341.42
2023-03-24 19:00:00,12313.392
2023-03-24 20:00:00,11625.016
2023-03-24 21:00:00,11343.925
2023-03-24 22:00:00,10815.395
2023-03-24 23:00:00,10037.835
2023-03-25 00:00:00,9071.53
2023-03-25 01:00:00,8647.883
2023-03-25 02:00:00,8471.337
2023-03-25 03:00:00,8473.565
2023-03-25 04:00:00,8359.316
2023-03-25 05:00:00,8433.285
2023-03-25 06:00:00,8894.009
2023-03-25 07:00:00,9389.963
2023-03-25 08:00:00,10240.362
2023-03-25 09:00:00,10279.248
2023-03-25 10:00:00,10293.167
2023-03-25 11:00:00,10368.907
2023-03-25 12:00:00,10418.594
2023-03-25 13:00:00,10242.856
2023-03-25 14:00:00,9992.686
2023-03-25 15:00:00,9881.394
2023-03-25 16:00:00,9792.831
2023-03-25 17:00:00,10083.686
2023-03-25 18:00:00,10290.036
2023-03-25 19:00:00,10401.709
2023-03-25 20:00:00,10053.987
2023-03-25 21:00:00,9580.038
2023-03-25 22:00:00,9102.658
2023-03-25 23:00:00,8767.145
2023-03-26 00:00:00,8043.315
2023-03-26 01:00:00,7806.9946
2023-03-26 02:00:00,7687.07
2023-03-26 03:00:00,7705.044
2023-03-26 04:00:00,7566.0176
2023-03-26 05:00:00,7815.525
2023-03-26 06:00:00,8218.408
2023-03-26 07:00:00,8753.203
2023-03-26 08:00:00,9221.294
2023-03-26 09:00:00,9438.81
2023-03-26 10:00:00,9678.218
2023-03-26 11:00:00,9670.804
2023-03-26 12:00:00,9658.014
2023-03-26 13:00:00,9546.576
2023-03-26 14:00:00,9368.711
2023-03-26 15:00:00,9350.912
2023-03-26 16:00:00,9374.983
2023-03-26 17:00:00,9586.612
2023-03-26 18:00:00,9846.052
2023-03-26 19:00:00,9942.419
2023-03-26 20:00:00,9713.373
2023-03-26 21:00:00,9392.084
2023-03-26 22:00:00,8939.993
2023-03-26 23:00:00,8608.497
2023-03-27 00:00:00,8468.916
2023-03-27 01:00:00,8311.758
2023-03-27 02:00:00,8233.213
2023-03-27 03:00:00,8342.554
2023-03-27 04:00:00,8726.246
2023-03-27 05:00:00,9544.692
2023-03-27 06:00:00,10565.235
2023-03-27 07:00:00,11418.1455
2023-03-27 08:00:00,11933.057
2023-03-27 09:00:00,12195.2705
2023-03-27 10:00:00,12494.947
2023-03-27 11:00:00,12554.984
2023-03-27 12:00:00,12540.416
2023-03-27 13:00:00,12472.549
2023-03-27 14:00:00,12298.118
2023-03-27 15:00:00,12121.126
2023-03-27 16:00:00,12186.537
2023-03-27 17:00:00,12536.236
2023-03-27 18:00:00,12720.019
2023-03-27 19:00:00,12706.827
2023-03-27 20:00:00,11939.563
2023-03-27 21:00:00,11201.15
2023-03-27 22:00:00,10579.485
2023-03-27 23:00:00,9616.537
2023-03-28 00:00:00,9356.676
2023-03-28 01:00:00,9098.875
2023-03-28 02:00:00,8958.213
2023-03-28 03:00:00,8898.45
2023-03-28 04:00:00,9111.995
2023-03-28 05:00:00,9813.341
2023-03-28 06:00:00,10877.777
2023-03-28 07:00:00,11749.858
2023-03-28 08:00:00,12097.895
2023-03-28 09:00:00,12204.552
2023-03-28 10:00:00,12772.127
2023-03-28 11:00:00,12932.981
2023-03-28 12:00:00,13089.56
2023-03-28 13:00:00,13016.709
2023-03-28 14:00:00,12766.656
2023-03-28 15:00:00,12349.246
2023-03-28 16:00:00,12345.081
2023-03-28 17:00:00,12818.116
2023-03-28 18:00:00,13019.134
2023-03-28 19:00:00,12931.376
2023-03-28 20:00:00,12283.849
2023-03-28 21:00:00,11837.998
2023-03-28 22:00:00,11228.204
2023-03-28 23:00:00,10347.359
2023-03-29 00:00:00,9487.1875
2023-03-29 01:00:00,8832.451
2023-03-29 02:00:00,8696.175
2023-03-29 03:00:00,8692.8955
2023-03-29 04:00:00,8763.593
2023-03-29 05:00:00,9570.092
2023-03-29 06:00:00,10626.3125
2023-03-29 07:00:00,11552.688
2023-03-29 08:00:00,12150.897
2023-03-29 09:00:00,12212.758
2023-03-29 10:00:00,12477.121
2023-03-29 11:00:00,12489.943
2023-03-29 12:00:00,12407.4375
2023-03-29 13:00:00,12390.864
2023-03-29 14:00:00,12241.346
2023-03-29 15:00:00,12059.345
2023-03-29 16:00:00,12062.151
2023-03-29 17:00:00,12277.352
2023-03-29 18:00:00,12475.814
2023-03-29 19:00:00,12241.234
2023-03-29 20:00:00,11704.892
2023-03-29 21:00:00,11304.451
2023-03-29 22:00:00,10802.373
2023-03-29 23:00:00,9854.432
2023-03-30 00:00:00,9284.163
2023-03-30 01:00:00,8776.41
2023-03-30 02:00:00,8652.72
2023-03-30 03:00:00,8652.621
2023-03-30 04:00:00,8925.998
2023-03-30 05:00:00,9883.686
2023-03-30 06:00:00,10632.402
2023-03-30 07:00:00,11632.121
2023-03-30 08:00:00,12157.917
2023-03-30 09:00:00,12198.7
2023-03-30 10:00:00,12377.275
2023-03-30 11:00:00,12463.36
2023-03-30 12:00:00,12382.174
2023-03-30 13:00:00,12178.598
2023-03-30 14:00:00,12031.579
2023-03-30 15:00:00,11918.543
2023-03-30 16:00:00,11915.006
2023-03-30 17:00:00,12072.083
2023-03-30 18:00:00,12356.742
2023-03-30 19:00:00,12156.231
2023-03-30 20:00:00,11625.557
2023-03-30 21:00:00,11289.853
2023-03-30 22:00:00,10600.656
2023-03-30 23:00:00,9754.864
2023-03-31 00:00:00,9070.444
2023-03-31 01:00:00,8631.122
2023-03-31 02:00:00,8585.523
2023-03-31 03:00:00,8598.441
2023-03-31 04:00:00,9021.109
2023-03-31 05:00:00,10170.622
2023-03-31 06:00:00,10831.972
2023-03-31 07:00:00,11742.396
2023-03-31 08:00:00,12117.481
2023-03-31 09:00:00,12120.296
2023-03-31 10:00:00,12302.413
2023-03-31 11:00:00,12425.987
2023-03-31 12:00:00,12288.53
2023-03-31 13:00:00,12051.368
2023-03-31 14:00:00,11777.468
2023-03-31 15:00:00,11650.06
2023-03-31 16:00:00,11637.982
2023-03-31 17:00:00,11927.824
2023-03-31 18:00:00,12090.705
2023-03-31 19:00:00,11970.752
2023-03-31 20:00:00,11387.143
2023-03-31 21:00:00,10932.712
2023-03-31 22:00:00,10294.554
2023-03-31 23:00:00,9419.66
2023-04-01 00:00:00,8801.041
2023-04-01 01:00:00,8377.267
2023-04-01 02:00:00,8353.072
2023-04-01 03:00:00,8361.426
2023-04-01 04:00:00,8263.339
2023-04-01 05:00:00,8390.957
2023-04-01 06:00:00,8888.8955
2023-04-01 07:00:00,9386.572
2023-04-01 08:00:00,10240.952
2023-04-01 09:00:00,10346.208
2023-04-01 10:00:00,10393.356
2023-04-01 11:00:00,10496.423
2023-04-01 12:00:00,10324.496
2023-04-01 13:00:00,10182.843
2023-04-01 14:00:00,9900.43
2023-04-01 15:00:00,9777.335
2023-04-01 16:00:00,9718.726
2023-04-01 17:00:00,9952.447
2023-04-01 18:00:00,10119.047
2023-04-01 19:00:00,10239.84
2023-04-01 20:00:00,9946.066
2023-04-01 21:00:00,9530.995
2023-04-01 22:00:00,8995.355
2023-04-01 23:00:00,8695.851
2023-04-02 00:00:00,8059.4316
2023-04-02 01:00:00,7718.0444
2023-04-02 02:00:00,7538.5005
2023-04-02 03:00:00,7572.1113
2023-04-02 04:00:00,7456.3647
2023-04-02 05:00:00,7795.8574
2023-04-02 06:00:00,8237.614
2023-04-02 07:00:00,8775.357
2023-04-02 08:00:00,9236.239
2023-04-02 09:00:00,9516.968
2023-04-02 10:00:00,9669.267
2023-04-02 11:00:00,9684.813
2023-04-02 12:00:00,9578.525
2023-04-02 13:00:00,9473.18
2023-04-02 14:00:00,9315.298
2023-04-02 15:00:00,9302.179
2023-04-02 16:00:00,9289.673
2023-04-02 17:00:00,9486.894
2023-04-02 18:00:00,9630.771
2023-04-02 19:00:00,9708.294
2023-04-02 20:00:00,9558.843
2023-04-02 21:00:00,9331.3955
2023-04-02 22:00:00,8845.512
2023-04-02 23:00:00,8571.62
2023-04-03 00:00:00,8258.529
2023-04-03 01:00:00,8186.3184
2023-04-03 02:00:00,8052.233
2023-04-03 03:00:00,8145.7524
2023-04-03 04:00:00,8718.781
2023-04-03 05:00:00,9451.402
2023-04-03 06:00:00,10508.217
2023-04-03 07:00:00,11231.444
2023-04-03 08:00:00,11685.38
2023-04-03 09:00:00,11850.768
2023-04-03 10:00:00,12122.602
2023-04-03 11:00:00,12272.401
2023-04-03 12:00:00,12269.846
2023-04-03 13:00:00,12246.297
2023-04-03 14:00:00,12072.931
2023-04-03 15:00:00,11969.045
2023-04-03 16:00:00,12009.767
2023-04-03 17:00:00,12292.655
2023-04-03 18:00:00,12493.524
2023-04-03 19:00:00,12462.435
2023-04-03 20:00:00,11941.693
2023-04-03 21:00:00,11264.311
2023-04-03 22:00:00,10599.18
2023-04-03 23:00:00,9770.798
2023-04-04 00:00:00,9295.713
2023-04-04 01:00:00,9083.357
2023-04-04 02:00:00,8872.625
2023-04-04 03:00:00,8906.262
2023-04-04 04:00:00,9180.2
2023-04-04 05:00:00,9801.969
2023-04-04 06:00:00,10844.481
2023-04-04 07:00:00,11613.434
2023-04-04 08:00:00,12056.766
2023-04-04 09:00:00,12130.542
2023-04-04 10:00:00,12604.809
2023-04-04 11:00:00,12775.47
2023-04-04 12:00:00,12777.494
2023-04-04 13:00:00,12706.513
2023-04-04 14:00:00,12423.968
2023-04-04 15:00:00,11979.416
2023-04-04 16:00:00,12013.737
2023-04-04 17:00:00,12402.275
2023-04-04 18:00:00,12503.983
2023-04-04 19:00:00,12453.109
2023-04-04 20:00:00,11869.054
2023-04-04 21:00:00,11477.236
2023-04-04 22:00:00,10875.884
2023-04-04 23:00:00,10020.486
2023-04-05 00:00:00,9397.293
2023-04-05 01:00:00,8793.278
2023-04-05 02:00:00,8627.502
2023-04-05 03:00:00,8623.09
2023-04-05 04:00:00,8849.8125
2023-04-05 05:00:00,9456.871
2023-04-05 06:00:00,10537.181
2023-04-05 07:00:00,11313.898
2023-04-05 08:00:00,11907.006
2023-04-05 09:00:00,12037.996
2023-04-05 10:00:00,12272.125
2023-04-05 11:00:00,12309.473
2023-04-05 12:00:00,12262.122
2023-04-05 13:00:00,12150.7705
2023-04-05 14:00:00,11951.205
2023-04-05 15:00:00,11645.146
2023-04-05 16:00:00,11744.762
2023-04-05 17:00:00,11938.705
2023-04-05 18:00:00,12040.4375
2023-04-05 19:00:00,11894.125
2023-04-05 20:00:00,11440.326
2023-04-05 21:00:00,10979.998
2023-04-05 22:00:00,10503.826
2023-04-05 23:00:00,9561.98
2023-04-06 00:00:00,9227.165
2023-04-06 01:00:00,8787.906
2023-04-06 02:00:00,8679.231
2023-04-06 03:00:00,8696.12
2023-04-06 04:00:00,8962.047
2023-04-06 05:00:00,9758.272
2023-04-06 06:00:00,10750.33
2023-04-06 07:00:00,11589.774
2023-04-06 08:00:00,11952.974
2023-04-06 09:00:00,12066.886
2023-04-06 10:00:00,12202.908
2023-04-06 11:00:00,12242.605
2023-04-06 12:00:00,12197.35
2023-04-06 13:00:00,11973.887
2023-04-06 14:00:00,11732.115
2023-04-06 15:00:00,11622.463
2023-04-06 16:00:00,11644.898
2023-04-06 17:00:00,11716.051
2023-04-06 18:00:00,11930.047
2023-04-06 19:00:00,11713.835
2023-04-06 20:00:00,11386.097
2023-04-06 21:00:00,10756.642
2023-04-06 22:00:00,10352.025
2023-04-06 23:00:00,9511.374
2023-04-07 00:00:00,8430.684
2023-04-07 01:00:00,8167.785
2023-04-07 02:00:00,8119.1304
2023-04-07 03:00:00,8074.906
2023-04-07 04:00:00,7802.3965
2023-04-07 05:00:00,7671.71
2023-04-07 06:00:00,8319.93
2023-04-07 07:00:00,10183.061
2023-04-07 08:00:00,11236.607
2023-04-07 09:00:00,11345.023
2023-04-07 10:00:00,11480.589
2023-04-07 11:00:00,11447.176
2023-04-07 12:00:00,11432.454
2023-04-07 13:00:00,11300.985
2023-04-07 14:00:00,10463.46
2023-04-07 15:00:00,10445.049
2023-04-07 16:00:00,10423.842
2023-04-07 17:00:00,11060.576
